Trial_Id,Acronym,Sponsor,Hospital,Ciudad
1882,TED13751,Sanofi,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
1009,COSTAR Lung,Glaxosmithkline,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
945,1948-CL-0101,Astellas,Hospital Universitario Fundacion Jimenez Diaz,Madrid
92,GO30103,,Hospital General Universitario de Alicante,Alicante
1019,ACROPOLI,Solti Breast Cancer Research Group,Hospital Clinico Universitario de Valencia,València
0,B-FAST,Hoffmann-La Roche,Hospital Universitario Hm Sanchinarro,Madrid
1865,ACT16849,Sanofi,Hospital Universitari Vall D'Hebron,Barcelona
0,IMbrella A,Hoffmann-La Roche,Hospital Clinic de Barcelona,Barcelona
1830,EZH-108,"Epizyme, Inc.",Hospital Universitario Fundacion Jimenez Diaz,Madrid
92,GO30103,,Hospital Universitario Hm Sanchinarro,Madrid
168,IMbrella A,Hoffmann-La Roche,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
801,MARIPOSA,Janssen,Hospital Clinico Universitario Lozano Blesa,Zaragoza
754,CC-90011-ST-002,Celgene,Hospital Universitario Fundacion Jimenez Diaz,Madrid
345,TACTI-002,Immutep S.A.S.,Hospital de La Santa Creu i Sant Pau,Barcelona
172,XL184-021,Exelixis,Hospital de La Santa Creu i Sant Pau,Barcelona
0,SKYSCRAPER-03,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
865,TROPION-Lung05,Astrazeneca,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
50,STARTRK-2,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
184,CK-301-101,"Checkpoint Therapeutics, Inc.",Consorcio Hospital General Universitario de Valencia,València
0,STARTRK-2,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
842,TAPISTRY,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
992,M20-111,Abbvie,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
58,CHRYSALIS,Janssen,Hospital de La Santa Creu i Sant Pau,Barcelona
409,BEAT-meso,European Thoracic Oncology Platform,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
1035,GCT1042-01,Genmab,Hospital MD Anderson Cancer Center Madrid,Madrid
865,TROPION-Lung05,Astrazeneca,Complexo Hospitalario Universitario de Santiago,Santiago de Compostela
569,ADP-0055-001,Adaptimmune,Hospital Universitario Virgen del Rocio,Sevilla
1865,ACT16849,Sanofi,Hospital Universitario 12 de Octubre,Madrid
1109,Sotorasib,Amgen,Hospital Universitario La Paz,Madrid
532,MK-7902-008/E7080-G000-316/LEAP-008,Merck Sharp & Dohme Corp.,Hospital Universitario Fundacion Jimenez Diaz,Madrid
915,NADIM-ADJUVANT,Grupo Español De Cáncer De Pulmón,Complexo Hospitalario Universitario de Lugo,Lugo
154,TRIDENT-1,"Turning Point Therapeutics, Inc.",Hospital Universitario Fundacion Jimenez Diaz,Madrid
739,CodeBreak-200,Amgen,Hospital de La Santa Creu i Sant Pau,Barcelona
760,MERMAID-1,Astrazeneca,Clinica Universidad de Navarra,Madrid
1107,LIBRETTO-432,"Loxo Oncology, Inc.",Hospital Universitari Vall D'Hebron,Barcelona
227,Morpheus Lung,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
793,CONTACT-01,Hoffmann-La Roche,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
1017,APOLO,Grupo Español De Cáncer De Pulmón,Hospital General Universitario de Alicante,Alicante
908,ZEAL-1L,Glaxosmithkline,Hospital Universitario Hm Sanchinarro,Madrid
591,RAGNAR,Janssen,Hospital Clinico Universitario de Valencia,València
565,SGN228-001,Seagen Inc.,Hospital Universitari Vall D'Hebron,Barcelona
1019,ACROPOLI,Solti Breast Cancer Research Group,Fundacion Instituto Valenciano de Oncologia,València
499,GCT1046-01,Genmab,Hospital Universitario Regional de Malaga,Málaga
252,CB103-C-101,Cellestia Biotech Ag,Hospital Universitario Ramon Y Cajal,Madrid
759,KEYLYNK-012,Merck Sharp & Dohme Corp.,Hospital Universitario Quironsalud Madrid,Pozuelo de Alarcón
172,XL184-021,Exelixis,Hospital de Sabadell - Parc Taulí,Sabadell
92,GO30103,,Clinica Universidad de Navarra,Pamplona
947,KRYSTAL-7,Mirati Therapeutics Inc.,Hospital Universitario Clinico San Carlos,Madrid
286,GECP17/04_THOMAS,Grupo Español De Cáncer De Pulmón,Hospital Son Llatzer,Palma
1867,PM14-A-002-20,Pharmamar,Hospital Universitario Virgen del Rocio,Sevilla
0,MARIPOSA,Janssen,Hospital Universitario Virgen del Rocio,Sevilla
345,TACTI-002,Immutep S.A.S.,Complexo Hospitalario Universitario de Lugo,Lugo
0,D9950C00001,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
168,IMbrella A,Hoffmann-La Roche,Clinica Universidad de Navarra,Pamplona
1019,ACROPOLI,Solti Breast Cancer Research Group,Instituto Oncológico Rosell,Barcelona
811,D9950C00001,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
266,IMpower030,Hoffmann-La Roche,Hospital Universitario Clinico San Carlos,Madrid
1110,MO41552,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
0,MERMAID-2,Astrazeneca,Hospital de La Santa Creu i Sant Pau,Barcelona
175,B-FAST,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
1009,COSTAR Lung,Glaxosmithkline,Complejo Hospitalario Universitario Insular de Gran Canaria,Las Palmas de Gran Canaria
0,BP41628,Hoffmann-La Roche,Hospital Universitario Fundacion Jimenez Diaz,Madrid
58,CHRYSALIS,Janssen,Hospital Universitario Hm Sanchinarro,Madrid
0,IMpower030,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
916,Neo-DIANA,Grupo Español De Cáncer De Pulmón,Hospital Universitario Cruces,Barakaldo
760,MERMAID-1,Astrazeneca,Hospital de La Santa Creu i Sant Pau,Barcelona
0,AcceleRET-Lung,Hoffmann-La Roche,Hospital General Universitario Gregorio Marañon,Madrid
620,TAK-788-3001,"Millennium Pharmaceuticals, Inc.",Hospital General Universitario de Alicante,Alicante
1019,ACROPOLI,Solti Breast Cancer Research Group,Hospital de Leon - Complejo Asistencial Universitario de Leon,León
886,ALKALINE,Eortc,Hospital Universitario Virgen del Rocio,Sevilla
671,LIBRETTO-431,"Loxo Oncology, Inc.",Complejo Hospitalario Universitario Insular de Gran Canaria,Las Palmas de Gran Canaria
377,NP40435,Hoffmann-La Roche,Hospital Universitario Ramon Y Cajal,Madrid
0,NP41300,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
377,NP40435,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
92,GO30103,,Hospital Universitario Hm Sanchinarro,Madrid
1865,ACT16849,Sanofi,Hospital Universitari Vall D'Hebron,Barcelona
0,TROPION-Lung02,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
175,B-FAST,Hoffmann-La Roche,Hospital Universitario Hm Sanchinarro,Madrid
765,CARMEN-LC04,Sanofi,Hospital Universitario La Paz,Madrid
423,SAVANNAH,Astrazeneca,Hospital Universitario La Paz,Madrid
0,TROPION-Lung02,Astrazeneca,Hospital Universitario Hm Sanchinarro,Madrid
628,NP41300,Hoffmann-La Roche,Hospital del Mar,Barcelona
945,1948-CL-0101,Astellas,Hospital Nuestra Señora de Sonsoles - Complejo Asistencial de Avila,Ávila
762,SGNB6A-001,Seagen Inc.,Hospital Universitari Vall D'Hebron,Barcelona
348,IOV-COM-202,"Iovance Biotherapeutics, Inc.",Hospital Universitari Vall D'Hebron,Barcelona
916,Neo-DIANA,Grupo Español De Cáncer De Pulmón,Hospital Universitari Vall D'Hebron,Barcelona
908,ZEAL-1L,Glaxosmithkline,Hospital de La Santa Creu i Sant Pau,Barcelona
172,XL184-021,Exelixis,ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol,Badalona
92,GO30103,,Hospital General Universitario de Alicante,Alicante
0,TROPION-Lung05,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
915,NADIM-ADJUVANT,Grupo Español De Cáncer De Pulmón,Complexo Hospitalario Universitario de Vigo,Vigo
172,XL184-021,Exelixis,Hospital General Universitario de Elche,Elche
671,LIBRETTO-431,"Loxo Oncology, Inc.",Instituto Oncológico Rosell,Barcelona
971,TROPION-Lung02,Astrazeneca,Hospital Universitario Fundacion Jimenez Diaz,Madrid
263,Canopy-A,Novartis Pharmaceuticals,Hospital Universitario Virgen del Rocio,Sevilla
0,CR108656,Janssen,Hospital Universitario Hm Sanchinarro,Madrid
734,SKYSCRAPER-01,Hoffmann-La Roche,ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol,Badalona
470,ARRAY-818-103,Pfizer,Hospital General Universitario Gregorio Marañon,Madrid
184,CK-301-101,"Checkpoint Therapeutics, Inc.",Hospital Universitari Vall D'Hebron,Barcelona
348,IOV-COM-202,"Iovance Biotherapeutics, Inc.",Hospital Universitari Vall D'Hebron,Barcelona
0,IMbrella A,Hoffmann-La Roche,ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol,Badalona
992,M20-111,Abbvie,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
300,Replay,Grupo Español De Cáncer De Pulmón,Hospital Universitario de Jaen,Jaén
172,XL184-021,Exelixis,Hospital Universitario de Canarias,San Cristóbal de La Laguna
865,TROPION-Lung05,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
92,GO30103,,Hospital Universitari Vall D'Hebron,Barcelona
377,NP40435,Hoffmann-La Roche,Hospital Universitario Fundacion Jimenez Diaz,Madrid
154,TRIDENT-1,"Turning Point Therapeutics, Inc.",Hospital MD Anderson Cancer Center Madrid,Madrid
0,PACIFIC-4,Astrazeneca,Hospital Clinico Universitario Lozano Blesa,Zaragoza
0,AcceleRET-Lung,Hoffmann-La Roche,Hospital Universitario Central de Asturias,Oviedo
50,STARTRK-2,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
915,NADIM-ADJUVANT,Grupo Español De Cáncer De Pulmón,Hospital Universitario Fundacion Jimenez Diaz,Madrid
378,208471,Glaxosmithkline,Hospital Universitari Vall D'Hebron,Barcelona
1014,MK-7684A-002,Merck Sharp & Dohme Corp.,Hospital de La Santa Creu i Sant Pau,Barcelona
1868,PBI-200-101,Pyramid Biosciences,Hospital Universitario La Paz,Madrid
377,NP40435,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
569,ADP-0055-001,Adaptimmune,Hospital Universitario Virgen del Rocio,Sevilla
0,ADRIATIC,Astrazeneca,Complejo Hospitalario Universitario Insular de Gran Canaria,Las Palmas de Gran Canaria
172,XL184-021,Exelixis,Hospital General Universitario de Elche,Elche
0,NP40435,Hoffmann-La Roche,Clinica Universidad de Navarra,Pamplona
172,XL184-021,Exelixis,Hospital Clinic de Barcelona,Barcelona
971,TROPION-Lung02,Astrazeneca,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
522,CANOPY-N,Novartis Pharmaceuticals,Hospital Universitario Ramon Y Cajal,Madrid
754,CC-90011-ST-002,Celgene,ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol,Badalona
0,Morpheus Lung,Hoffmann-La Roche,Hospital Clinico Universitario de Valencia,València
0,TAPISTRY,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
569,ADP-0055-001,Adaptimmune,Hospital Universitario Virgen del Rocio,Sevilla
916,Neo-DIANA,Grupo Español De Cáncer De Pulmón,Hospital Universitario de Jaen,Jaén
0,SCope-D1,Astrazeneca,ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol,Badalona
601,BNT411-01,Biontech Se,Clinica Universidad de Navarra,Madrid
219,20160323,Amgen,Hospital Universitari Vall D'Hebron,Barcelona
754,CC-90011-ST-002,Celgene,Hospital Universitari Vall D'Hebron,Barcelona
0,CONTACT-01,Hoffmann-La Roche,Hospital Arnau de Vilanova,València
0,IMpower030,Hoffmann-La Roche,Hospital Clinico Universitario de Valencia,València
172,XL184-021,Exelixis,Hospital Universitario Fundacion Jimenez Diaz,Madrid
816,SKYSCRAPER-03,Hoffmann-La Roche,Hospital Son Llatzer,Palma
465,MS200647_0005,"Emd Serono Research & Development Institute, Inc.",ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
793,CONTACT-01,Hoffmann-La Roche,Hospital Universitario Y Politecnico La Fe,València
50,STARTRK-2,Hoffmann-La Roche,Hospital Universitario 12 de Octubre,Madrid
745,CheckMate 76U,Bristol-Myers Squibb,Clinica Universidad de Navarra,Pamplona
861,GeoMETry-III,Novartis Pharmaceuticals,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
905,MK-3475-01B/KEYMAKER-U01B,Merck Sharp & Dohme Corp.,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
0,MARIPOSA,Janssen,Hospital Universitari Vall D'Hebron,Barcelona
494,SAPPHIRE,Mirati Therapeutics Inc.,Clinica Universidad de Navarra,Pamplona
0,B-FAST,Hoffmann-La Roche,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
793,CONTACT-01,Hoffmann-La Roche,Hospital Arnau de Vilanova,València
0,SKYSCRAPER-01,Hoffmann-La Roche,Hospital Universitario Virgen del Rocio,Sevilla
1049,BT8009-100,Bicycle Tx Limited,Hospital Universitario Fundacion Jimenez Diaz,Madrid
172,XL184-021,Exelixis,Hospital Universitario Fundacion Jimenez Diaz,Madrid
76,GARNET,"Tesaro, Inc.",Hospital Universitario Regional de Malaga,Málaga
0,SAVANNAH,Astrazeneca,Hospital Universitario Regional de Malaga,Málaga
166,PROPEL,Nektar Therapeutics,Hospital de La Santa Creu i Sant Pau,Barcelona
423,SAVANNAH,Astrazeneca,Hospital Universitario La Paz,Madrid
0,PAPILLON,Janssen,Hospital Universitario Regional de Malaga,Málaga
760,MERMAID-1,Astrazeneca,Clinica Universidad de Navarra,Pamplona
945,1948-CL-0101,Astellas,Hospital Clinico Universitario de Valencia,València
446,MAGELLAN,Astrazeneca,Hospital de La Santa Creu i Sant Pau,Barcelona
172,XL184-021,Exelixis,Hospital General Universitario de Elche,Elche
816,SKYSCRAPER-03,Hoffmann-La Roche,Consorcio Hospitalario Provincial de Castellon,Castellón de la Plana
50,STARTRK-2,Hoffmann-La Roche,Hospital Universitario Ramon Y Cajal,Madrid
908,ZEAL-1L,Glaxosmithkline,Hospital Universitario 12 de Octubre,Madrid
1509,MK-3475-B98/KEYNOTE-B98,Merck Sharp & Dohme Corp.,Hospital Universitari Vall D'Hebron,Barcelona
392,BP40657,Hoffmann-La Roche,Clinica Universidad de Navarra,Pamplona
532,MK-7902-008/E7080-G000-316/LEAP-008,Merck Sharp & Dohme Corp.,Hospital de Mataro,Mataró
0,B-FAST,Hoffmann-La Roche,Complexo Hospitalario Universitario de Santiago,Santiago de Compostela
92,GO30103,,Hospital Universitario Hm Sanchinarro,Madrid
160,CA022-001,Bristol-Myers Squibb,Clinica Universidad de Navarra,Madrid
266,IMpower030,Hoffmann-La Roche,Hospital de Sabadell - Parc Taulí,Sabadell
1107,LIBRETTO-432,"Loxo Oncology, Inc.",Hospital de Leon - Complejo Asistencial Universitario de Leon,León
0,CONTACT-01,Hoffmann-La Roche,Hospital Universitario La Paz,Madrid
1882,TED13751,Sanofi,Hospital Universitario Hm Sanchinarro,Madrid
686,CUBIK,Grupo Español De Cáncer De Pulmón,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
392,BP40657,Hoffmann-La Roche,Hospital Universitario La Paz,Madrid
1865,ACT16849,Sanofi,Hospital Universitario La Paz,Madrid
111,MCLA-128-CL01,Merus N.V.,Hospital Universitario Hm Sanchinarro,Madrid
0,Morpheus Lung,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
446,MAGELLAN,Astrazeneca,Hospital del Mar,Barcelona
698,ABC-lung,European Thoracic Oncology Platform,Hospital Universitario de Jaen,Jaén
292,EATON,University Of Cologne,Hospital Universitari Vall D'Hebron,Barcelona
50,STARTRK-2,Hoffmann-La Roche,Hospital Universitario La Paz,Madrid
686,CUBIK,Grupo Español De Cáncer De Pulmón,Hospital Universitario Regional de Malaga,Málaga
1531,MARIPOSA-2,Janssen,Hospital Universitario Virgen del Rocio,Sevilla
0,D9950C00001,Astrazeneca,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
423,SAVANNAH,Astrazeneca,Hospital Universitario Y Politecnico La Fe,València
217,Ulysse,Pierre Fabre Medicament,Hospital Universitari Vall D'Hebron,Barcelona
172,XL184-021,Exelixis,Hospital Universitario Central de Asturias,Oviedo
0,AEGEAN,Astrazeneca,Clinica Universidad de Navarra,Pamplona
1867,PM14-A-002-20,Pharmamar,Hospital Universitari Vall D'Hebron,Barcelona
0,STARTRK-2,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
377,NP40435,Hoffmann-La Roche,Clinica Universidad de Navarra,Pamplona
92,GO30103,,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
908,ZEAL-1L,Glaxosmithkline,Hospital Universitario 12 de Octubre,Madrid
184,CK-301-101,"Checkpoint Therapeutics, Inc.",Hospital Universitario Virgen Macarena,Sevilla
953,1801,Actuate Therapeutics Inc.,Hospital Clinico Universitario de Valencia,València
945,1948-CL-0101,Astellas,ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
0,TAZMAN,Astrazeneca,Hospital Clinico Universitario de Valencia,València
511,INSIGHT 2,"Emd Serono Research & Development Institute, Inc.",ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals,L' Hospitalet de Llobregat
494,SAPPHIRE,Mirati Therapeutics Inc.,Clinica Universidad de Navarra,Madrid
19,SUMMIT,"Puma Biotechnology, Inc.",Hospital Clinic de Barcelona,Barcelona
1108,TOTEM,Instituto Oncológico Dr Rosell,Hospital Universitari Son Espases,Palma
511,INSIGHT 2,"Emd Serono Research & Development Institute, Inc.",Instituto Oncológico Rosell,Barcelona
160,CA022-001,Bristol-Myers Squibb,Clinica Universidad de Navarra,Madrid
865,TROPION-Lung05,Astrazeneca,Hospital General Universitario de Alicante,Alicante
1013,KRYSTAL-12,Mirati Therapeutics Inc.,Clinica Universidad de Navarra,Pamplona
889,B7461027,Pfizer,Hospital Universitari Vall D'Hebron,Barcelona
1865,ACT16849,Sanofi,Hospital Universitario Ramon Y Cajal,Madrid
302,D7980C00001,Medimmune Llc,Hospital del Mar,Barcelona
896,NeoADAURA,Astrazeneca,Hospital Universitario Fundacion Jimenez Diaz,Madrid
0,DS8201-A-U106,Astrazeneca,Hospital MD Anderson Cancer Center Madrid,Madrid
992,M20-111,Abbvie,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
786,GO42144,"Genentech, Inc.",Hospital Universitario Hm Sanchinarro,Madrid
0,MAGELLAN,Astrazeneca,Hospital Universitario 12 de Octubre,Madrid
255,MK-3475-671/KEYNOTE-671,Merck Sharp & Dohme Corp.,Hospital Universitario Virgen del Rocio,Sevilla
824,PAPILLON,Janssen,Hospital Clinico Universitario Lozano Blesa,Zaragoza
423,SAVANNAH,Astrazeneca,Hospital Universitario Y Politecnico La Fe,València
300,Replay,Grupo Español De Cáncer De Pulmón,ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta,Girona
0,BP40657,Hoffmann-La Roche,Clinica Universidad de Navarra,Pamplona
0,IMbrella A,Hoffmann-La Roche,Hospital Universitario 12 de Octubre,Madrid
0,TROPION-Lung05,Astrazeneca,Hospital General Universitario de Alicante,Alicante
304,M14-239,Abbvie,Hospital Universitario Fundacion Alcorcon,Alcorcón
1867,PM14-A-002-20,Pharmamar,Hospital Universitari Vall D'Hebron,Barcelona
1865,ACT16849,Sanofi,Hospital de Sabadell - Parc Taulí,Sabadell
709,2SMALL,Fundacion Oncosur,Hospital Universitario Regional de Malaga,Málaga
172,XL184-021,Exelixis,Hospital Universitario Regional de Malaga,Málaga
1017,APOLO,Grupo Español De Cáncer De Pulmón,Complejo Hospitalario Universitario Insular de Gran Canaria,Las Palmas de Gran Canaria
19,SUMMIT,"Puma Biotechnology, Inc.",Fundacion Instituto Valenciano de Oncologia,València
821,HMH008,Fundación De Investigación Hm,Hospital Universitario Puerta de Hierro Majadahonda,Majadahonda
345,TACTI-002,Immutep S.A.S.,Hospital de La Santa Creu i Sant Pau,Barcelona
172,XL184-021,Exelixis,Hospital Universitari Son Espases,Palma
0,CR108656,Janssen,Hospital Universitario 12 de Octubre,Madrid
0,Morpheus Lung,Hoffmann-La Roche,Hospital Universitario Regional de Malaga,Málaga
734,SKYSCRAPER-01,Hoffmann-La Roche,Hospital Universitari Vall D'Hebron,Barcelona
345,TACTI-002,Immutep S.A.S.,Hospital de Sabadell - Parc Taulí,Sabadell
