trial_id,acronym,sponsor,hospital
252.0,CB103-C-101,Cellestia Biotech AG,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
740.0,BP41628,HOFFMANN-LA ROCHE,"Hospital Del Mar, Barcelona"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Universitario Reina Sofia, Córdoba"
1009.0,COSTAR Lung,GlaxoSmithKline,"Hospital Universitario La Paz, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Virgen Macarena, Sevilla"
1029.0,CP-MGC018-01,MacroGenics,"Hospital Universitario Hm Sanchinarro, Madrid"
816.0,SKYSCRAPER-03,HOFFMANN-LA ROCHE,"Complexo Hospitalario Universitario A Coruña, A Coruña"
1116.0,COMPEL,ASTRAZENECA,"Hospital Universitari Son Espases, Palma"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Universitario Hm Sanchinarro, Madrid"
,HUDSON,AstraZeneca,"Hospital Clinic De Barcelona, Barcelona"
759.0,KEYLYNK-012,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
591.0,RAGNAR,JANSSEN,"Clinica Universidad De Navarra, Madrid"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital General Universitario De Alicante, Alicante/Alacant"
454.0,PACIFIC-4,ASTRAZENECA,"Hospital Clinico Universitario De Valencia, València"
,COMPEL,AstraZeneca,"Hospital Clinico Universitario De Valencia, València"
,CR108656,Janssen,"Hospital Universitari Vall D'Hebron, Barcelona"
1111.0,MK-3475-021/KEYNOTE-021,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
172.0,XL184-021,Exelixis,"Hospital Universitario Ramon Y Cajal, Madrid"
394.0,205801,GlaxoSmithKline,"Clinica Universidad De Navarra, Pamplona/Iruña"
252.0,CB103-C-101,Cellestia Biotech AG,"Hospital Universitario Y Politecnico La Fe, València"
1865.0,ACT16849,Sanofi,"Hospital Universitario La Paz, Madrid"
778.0,GCT1044-01,Genmab,"Hospital Universitari Vall D'Hebron, Barcelona"
992.0,M20-111,AbbVie,"Hospital Universitario 12 De Octubre, Madrid"
1029.0,CP-MGC018-01,MacroGenics,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
465.0,MS200647_0005,"EMD Serono Research & Development Institute, Inc.","Hospital Universitario Y Politecnico La Fe, València"
,AcceleRET-Lung,Hoffmann-La Roche,"Hospital Clinic De Barcelona, Barcelona"
,SAVANNAH,AstraZeneca,"Hospital Universitario Regional De Malaga, Málaga"
,SKYSCRAPER-02,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
685.0,AcceleRET-Lung,HOFFMANN-LA ROCHE,"Consorcio Hospital General Universitario De Valencia, València"
,Morpheus Lung,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
,DUART,AstraZeneca,"Hospital Universitario Clinico San Carlos, Madrid"
740.0,BP41628,HOFFMANN-LA ROCHE,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Universitario Hm Sanchinarro, Madrid"
1015.0,DDRiver SCLC 250,"EMD Serono Research & Development Institute, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
801.0,MARIPOSA,JANSSEN,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
1009.0,COSTAR Lung,GlaxoSmithKline,"Hospital Universitario 12 De Octubre, Madrid"
172.0,XL184-021,Exelixis,"Hospital Universitario De Canarias, San Cristóbal de La Laguna"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario De Canarias, San Cristóbal de La Laguna"
,NP41300,Hoffmann-La Roche,"Hospital Del Mar, Barcelona"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario La Paz, Madrid"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario La Paz, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario 12 De Octubre, Madrid"
1108.0,TOTEM,Instituto Oncológico Dr Rosell,"Hospital Universitari Son Espases, Palma"
,SAVANNAH,AstraZeneca,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
887.0,DUART,ASTRAZENECA,"Hospital General Universitario Gregorio Marañon, Madrid"
1574.0,GCT1046-04,Genmab,"Hospital Universitario Regional De Malaga, Málaga"
255.0,MK-3475-671/KEYNOTE-671,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Fundacion Instituto Valenciano De Oncologia, València"
345.0,TACTI-002,Immutep S.A.S.,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
172.0,XL184-021,Exelixis,"Hospital Universitario Clinico San Carlos, Madrid"
1108.0,TOTEM,Instituto Oncológico Dr Rosell,"Hospital Universitari Son Espases, Palma"
92.0,GO30103,,"Hospital Universitari Vall D'Hebron, Barcelona"
296.0,LAURA,ASTRAZENECA,"Hospital Universitario Y Politecnico La Fe, València"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
811.0,D9950C00001,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
,NP40435,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
1882.0,TED13751,Sanofi,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
1009.0,COSTAR Lung,GlaxoSmithKline,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
945.0,1948-CL-0101,Astellas,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
92.0,GO30103,,"Hospital General Universitario De Alicante, Alicante/Alacant"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Clinico Universitario De Valencia, València"
,B-FAST,Hoffmann-La Roche,"Hospital Universitario Hm Sanchinarro, Madrid"
1865.0,ACT16849,Sanofi,"Hospital Universitari Vall D'Hebron, Barcelona"
,IMbrella A,Hoffmann-La Roche,"Hospital Clinic De Barcelona, Barcelona"
1830.0,EZH-108,"Epizyme, Inc.","Hospital Universitario Fundacion Jimenez Diaz, Madrid"
92.0,GO30103,,"Hospital Universitario Hm Sanchinarro, Madrid"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
801.0,MARIPOSA,JANSSEN,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
754.0,CC-90011-ST-002,Celgene,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
345.0,TACTI-002,Immutep S.A.S.,"Hospital De La Santa Creu i Sant Pau, Barcelona"
172.0,XL184-021,Exelixis,"Hospital De La Santa Creu i Sant Pau, Barcelona"
,SKYSCRAPER-03,Hoffmann-La Roche,"Hospital Universitario Regional De Malaga, Málaga"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Consorcio Hospital General Universitario De Valencia, València"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario Regional De Malaga, Málaga"
842.0,TAPISTRY,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
992.0,M20-111,AbbVie,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
58.0,CHRYSALIS,JANSSEN,"Hospital De La Santa Creu i Sant Pau, Barcelona"
409.0,BEAT-meso,European Thoracic Oncology Platform,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
1035.0,GCT1042-01,Genmab,"Hospital MD Anderson Cancer Center Madrid, Madrid"
865.0,TROPION-Lung05,ASTRAZENECA,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
569.0,ADP-0055-001,Adaptimmune,"Hospital Universitario Virgen Del Rocio, Sevilla"
1865.0,ACT16849,Sanofi,"Hospital Universitario 12 De Octubre, Madrid"
1109.0,Sotorasib,Amgen,"Hospital Universitario La Paz, Madrid"
532.0,MK-7902-008/E7080-G000-316/LEAP-008,Merck Sharp & Dohme Corp.,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Complexo Hospitalario Universitario De Lugo, Lugo"
154.0,TRIDENT-1,"Turning Point Therapeutics, Inc.","Hospital Universitario Fundacion Jimenez Diaz, Madrid"
739.0,CodeBreak-200,Amgen,"Hospital De La Santa Creu i Sant Pau, Barcelona"
760.0,MERMAID-1,ASTRAZENECA,"Clinica Universidad De Navarra, Madrid"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
227.0,Morpheus Lung,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
793.0,CONTACT-01,HOFFMANN-LA ROCHE,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1017.0,APOLO,Grupo Español de Cáncer de Pulmón,"Hospital General Universitario De Alicante, Alicante/Alacant"
908.0,ZEAL-1L,GlaxoSmithKline,"Hospital Universitario Hm Sanchinarro, Madrid"
591.0,RAGNAR,JANSSEN,"Hospital Clinico Universitario De Valencia, València"
565.0,SGN228-001,Seagen Inc.,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Fundacion Instituto Valenciano De Oncologia, València"
499.0,GCT1046-01,Genmab,"Hospital Universitario Regional De Malaga, Málaga"
252.0,CB103-C-101,Cellestia Biotech AG,"Hospital Universitario Ramon Y Cajal, Madrid"
759.0,KEYLYNK-012,Merck Sharp & Dohme Corp.,"Hospital Universitario Quironsalud Madrid, Pozuelo de Alarcón"
172.0,XL184-021,Exelixis,"Hospital De Sabadell - Parc Taulí, Sabadell"
92.0,GO30103,,"Clinica Universidad De Navarra, Pamplona/Iruña"
947.0,KRYSTAL-7,Mirati Therapeutics Inc.,"Hospital Universitario Clinico San Carlos, Madrid"
286.0,GECP17/04_THOMAS,Grupo Español de Cáncer de Pulmón,"Hospital Son Llatzer, Palma"
1867.0,PM14-A-002-20,PharmaMar,"Hospital Universitario Virgen Del Rocio, Sevilla"
,MARIPOSA,Janssen,"Hospital Universitario Virgen Del Rocio, Sevilla"
345.0,TACTI-002,Immutep S.A.S.,"Complexo Hospitalario Universitario De Lugo, Lugo"
,D9950C00001,AstraZeneca,"Hospital Universitario 12 De Octubre, Madrid"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Instituto Oncológico Rosell, Barcelona"
811.0,D9950C00001,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
266.0,IMpower030,HOFFMANN-LA ROCHE,"Hospital Universitario Clinico San Carlos, Madrid"
1110.0,MO41552,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
,MERMAID-2,AstraZeneca,"Hospital De La Santa Creu i Sant Pau, Barcelona"
175.0,B-FAST,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
1009.0,COSTAR Lung,GlaxoSmithKline,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
,BP41628,Hoffmann-La Roche,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
58.0,CHRYSALIS,JANSSEN,"Hospital Universitario Hm Sanchinarro, Madrid"
,IMpower030,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Cruces, Barakaldo"
760.0,MERMAID-1,ASTRAZENECA,"Hospital De La Santa Creu i Sant Pau, Barcelona"
,AcceleRET-Lung,Hoffmann-La Roche,"Hospital General Universitario Gregorio Marañon, Madrid"
620.0,TAK-788-3001,"Millennium Pharmaceuticals, Inc.","Hospital General Universitario De Alicante, Alicante/Alacant"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
886.0,ALKALINE,EORTC,"Hospital Universitario Virgen Del Rocio, Sevilla"
671.0,LIBRETTO-431,"Loxo Oncology, Inc.","Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Universitario Ramon Y Cajal, Madrid"
,NP41300,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
92.0,GO30103,,"Hospital Universitario Hm Sanchinarro, Madrid"
1865.0,ACT16849,Sanofi,"Hospital Universitari Vall D'Hebron, Barcelona"
,TROPION-Lung02,AstraZeneca,"Hospital Universitario 12 De Octubre, Madrid"
175.0,B-FAST,HOFFMANN-LA ROCHE,"Hospital Universitario Hm Sanchinarro, Madrid"
765.0,CARMEN-LC04,Sanofi,"Hospital Universitario La Paz, Madrid"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario La Paz, Madrid"
,TROPION-Lung02,AstraZeneca,"Hospital Universitario Hm Sanchinarro, Madrid"
628.0,NP41300,HOFFMANN-LA ROCHE,"Hospital Del Mar, Barcelona"
945.0,1948-CL-0101,Astellas,"Hospital Nuestra Señora De Sonsoles - Complejo Asistencial De Avila, Ávila"
762.0,SGNB6A-001,Seagen Inc.,"Hospital Universitari Vall D'Hebron, Barcelona"
348.0,IOV-COM-202,"Iovance Biotherapeutics, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Hospital Universitari Vall D'Hebron, Barcelona"
908.0,ZEAL-1L,GlaxoSmithKline,"Hospital De La Santa Creu i Sant Pau, Barcelona"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
92.0,GO30103,,"Hospital General Universitario De Alicante, Alicante/Alacant"
,TROPION-Lung05,AstraZeneca,"Hospital Universitario 12 De Octubre, Madrid"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Complexo Hospitalario Universitario De Vigo, Vigo"
172.0,XL184-021,Exelixis,"Hospital General Universitario De Elche, Elche/Elx"
671.0,LIBRETTO-431,"Loxo Oncology, Inc.","Instituto Oncológico Rosell, Barcelona"
971.0,TROPION-Lung02,ASTRAZENECA,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
263.0,Canopy-A,Novartis Pharmaceuticals,"Hospital Universitario Virgen Del Rocio, Sevilla"
,CR108656,Janssen,"Hospital Universitario Hm Sanchinarro, Madrid"
734.0,SKYSCRAPER-01,HOFFMANN-LA ROCHE,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
470.0,ARRAY-818-103,Pfizer,"Hospital General Universitario Gregorio Marañon, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
348.0,IOV-COM-202,"Iovance Biotherapeutics, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
,IMbrella A,Hoffmann-La Roche,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
992.0,M20-111,AbbVie,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Universitario De Jaen, Jaén"
172.0,XL184-021,Exelixis,"Hospital Universitario De Canarias, San Cristóbal de La Laguna"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
92.0,GO30103,,"Hospital Universitari Vall D'Hebron, Barcelona"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
154.0,TRIDENT-1,"Turning Point Therapeutics, Inc.","Hospital MD Anderson Cancer Center Madrid, Madrid"
,PACIFIC-4,AstraZeneca,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
,AcceleRET-Lung,Hoffmann-La Roche,"Hospital Universitario Central De Asturias, Oviedo"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
378.0,208471,GlaxoSmithKline,"Hospital Universitari Vall D'Hebron, Barcelona"
1014.0,MK-7684A-002,Merck Sharp & Dohme Corp.,"Hospital De La Santa Creu i Sant Pau, Barcelona"
1868.0,PBI-200-101,Pyramid Biosciences,"Hospital Universitario La Paz, Madrid"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
569.0,ADP-0055-001,Adaptimmune,"Hospital Universitario Virgen Del Rocio, Sevilla"
,ADRIATIC,AstraZeneca,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
172.0,XL184-021,Exelixis,"Hospital General Universitario De Elche, Elche/Elx"
,NP40435,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
172.0,XL184-021,Exelixis,"Hospital Clinic De Barcelona, Barcelona"
971.0,TROPION-Lung02,ASTRAZENECA,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
522.0,CANOPY-N,Novartis Pharmaceuticals,"Hospital Universitario Ramon Y Cajal, Madrid"
754.0,CC-90011-ST-002,Celgene,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
,TAPISTRY,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
569.0,ADP-0055-001,Adaptimmune,"Hospital Universitario Virgen Del Rocio, Sevilla"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Hospital Universitario De Jaen, Jaén"
,SCope-D1,AstraZeneca,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
601.0,BNT411-01,BioNTech SE,"Clinica Universidad De Navarra, Madrid"
219.0,20160323,Amgen,"Hospital Universitari Vall D'Hebron, Barcelona"
754.0,CC-90011-ST-002,Celgene,"Hospital Universitari Vall D'Hebron, Barcelona"
,CONTACT-01,Hoffmann-La Roche,"Hospital Arnau De Vilanova, València"
,IMpower030,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
172.0,XL184-021,Exelixis,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
816.0,SKYSCRAPER-03,HOFFMANN-LA ROCHE,"Hospital Son Llatzer, Palma"
465.0,MS200647_0005,"EMD Serono Research & Development Institute, Inc.","ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
793.0,CONTACT-01,HOFFMANN-LA ROCHE,"Hospital Universitario Y Politecnico La Fe, València"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario 12 De Octubre, Madrid"
745.0,CheckMate 76U,Bristol-Myers Squibb,"Clinica Universidad De Navarra, Pamplona/Iruña"
861.0,GeoMETry-III,Novartis Pharmaceuticals,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
905.0,MK-3475-01B/KEYMAKER-U01B,Merck Sharp & Dohme Corp.,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
,MARIPOSA,Janssen,"Hospital Universitari Vall D'Hebron, Barcelona"
494.0,SAPPHIRE,Mirati Therapeutics Inc.,"Clinica Universidad De Navarra, Pamplona/Iruña"
,B-FAST,Hoffmann-La Roche,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
793.0,CONTACT-01,HOFFMANN-LA ROCHE,"Hospital Arnau De Vilanova, València"
,SKYSCRAPER-01,Hoffmann-La Roche,"Hospital Universitario Virgen Del Rocio, Sevilla"
1049.0,BT8009-100,Bicycle Tx Limited,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
172.0,XL184-021,Exelixis,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
76.0,GARNET,"Tesaro, Inc.","Hospital Universitario Regional De Malaga, Málaga"
,SAVANNAH,AstraZeneca,"Hospital Universitario Regional De Malaga, Málaga"
166.0,PROPEL,Nektar Therapeutics,"Hospital De La Santa Creu i Sant Pau, Barcelona"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario La Paz, Madrid"
,PAPILLON,Janssen,"Hospital Universitario Regional De Malaga, Málaga"
760.0,MERMAID-1,ASTRAZENECA,"Clinica Universidad De Navarra, Pamplona/Iruña"
945.0,1948-CL-0101,Astellas,"Hospital Clinico Universitario De Valencia, València"
446.0,MAGELLAN,ASTRAZENECA,"Hospital De La Santa Creu i Sant Pau, Barcelona"
172.0,XL184-021,Exelixis,"Hospital General Universitario De Elche, Elche/Elx"
816.0,SKYSCRAPER-03,HOFFMANN-LA ROCHE,"Consorcio Hospitalario Provincial De Castellon, Castellón de la Plana/Castelló de la Plana"
50.0,STARTRK-2,HOFFMANN-LA ROCHE,"Hospital Universitario Ramon Y Cajal, Madrid"
908.0,ZEAL-1L,GlaxoSmithKline,"Hospital Universitario 12 De Octubre, Madrid"
1509.0,MK-3475-B98/KEYNOTE-B98,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
392.0,BP40657,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
532.0,MK-7902-008/E7080-G000-316/LEAP-008,Merck Sharp & Dohme Corp.,"Hospital De Mataro, Mataró"
,B-FAST,Hoffmann-La Roche,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
92.0,GO30103,,"Hospital Universitario Hm Sanchinarro, Madrid"
160.0,CA022-001,Bristol-Myers Squibb,"Clinica Universidad De Navarra, Madrid"
266.0,IMpower030,HOFFMANN-LA ROCHE,"Hospital De Sabadell - Parc Taulí, Sabadell"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
,CONTACT-01,Hoffmann-La Roche,"Hospital Universitario La Paz, Madrid"
1882.0,TED13751,Sanofi,"Hospital Universitario Hm Sanchinarro, Madrid"
686.0,CUBIK,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
392.0,BP40657,HOFFMANN-LA ROCHE,"Hospital Universitario La Paz, Madrid"
1865.0,ACT16849,Sanofi,"Hospital Universitario La Paz, Madrid"
